"","ID","Year","Ave..art.rating","face","modern","renaissance","contemporary","postrenaissance","contmodern","mean_red","mean_green","mean_blue","median_red","median_green","median_blue","per_red","per_green","sd_red","sd_green","sd_blue","per_edges","k_vals","k_edges","Benses","liked"
"3343","577288a1edc2cb38800b27f7",1934,-0.6,0,1,0,0,0,0,0.442981141641592,0.508870890233553,0.572623538229232,0.454901960784314,0.52156862745098,0.588235294117647,0.290579364030912,0.333800619841164,0.0981731085080749,0.0984546136708304,0.100598571456789,0.224564362001124,0.84961588907626,0.426149522203485,0.370781431656027,0
"3344","57728601edc2cb388002e2b8",1872,1.9,1,0,0,0,1,0,0.587800444199563,0.589293925046809,0.519654420703958,0.686274509803922,0.635294117647059,0.450980392156863,0.346427501631971,0.347307703142113,0.276888993097327,0.304541055396548,0.358789892767487,0.177834880636605,0.910803837864722,0.547607206012378,0.279862236991626,1
"3345","58c6237dedc2c9c7dc0de19a",1888,2.45,1,1,0,0,0,0,0.446784118197841,0.429427778695748,0.239146598920467,0.427450980392157,0.403921568627451,0.101960784313725,0.400574451958382,0.38501323144746,0.250593558146741,0.239295177916688,0.264064213442426,0.0910561797752809,0.928200608614232,0.656037219101124,0.300513426024338,1
"3346","577284e1edc2cb3880ff2d8c",1951,0.6,0,1,0,0,0,0,0.653074327911973,0.45566919627176,0.120560336118894,0.705882352941177,0.494117647058824,0.0627450980392157,0.531255411295301,0.370672549714099,0.24547983377383,0.194920786686261,0.155984483265265,0.137225385363144,0.813129657917882,0.526895338610378,0.306467291832659,1
"3347","577276feedc2cb3880d33a71",1823,1.83,1,0,0,0,1,0,0.577119567075314,0.516814425788531,0.439462160674205,0.607843137254902,0.56078431372549,0.301960784313725,0.376366906714686,0.337039077994339,0.220540761323003,0.267425174977791,0.367390765899589,0.0627650992739858,0.97504055097279,0.753300025154614,0.281677652815236,1
"3348","577271d0edc2cb3880c2e0db",1819,2.2,1,0,0,0,1,0,0.383132420145477,0.334725193706515,0.344728696236559,0.184313725490196,0.172549019607843,0.235294117647059,0.36056592909949,0.315009887223768,0.343820279829141,0.309704685866712,0.254280893939222,0.0158629032258065,0.929895161290323,0.914575940860215,0.305558235506057,1
"3350","57727d0bedc2cb3880e6851b",1883,1.5,1,1,0,0,0,0,0.421211564661045,0.326577980121981,0.212569777133955,0.317647058823529,0.219607843137255,0.145098039215686,0.438597882113812,0.340058114362962,0.31190252538065,0.275184728636933,0.19167849063973,0.132927294048666,0.92729404866608,0.61283201407212,0.314951311540301,1
"3352","57728079edc2cb3880f1459b",1976,-0.5,0,1,0,0,0,0,0.742440842163404,0.654260381691594,0.425713721614171,0.768627450980392,0.690196078431373,0.4,0.407393960420066,0.359007361807582,0.189546939945545,0.22363718225982,0.227708444981274,0.0141123054114159,0.840045095132197,0.908726628778519,0.333279037256101,0
"3353","5772893eedc2cb38800d23bb",1900,1.7,1,1,0,0,0,0,0.551810956790123,0.460340640885984,0.414546704793028,0.564705882352941,0.450980392156863,0.411764705882353,0.38677480434029,0.322661518619101,0.251635728729024,0.249433999091049,0.175642955463042,0.0631057098765432,0.931918724279835,0.759873971193416,0.297887599666715,1
"3355","57728221edc2cb3880f6badb",1956,0.55,0,1,0,0,0,0,0.640754090097578,0.614478310554991,0.569053525256256,0.635294117647059,0.615686274509804,0.576470588235294,0.351235560718568,0.336832237659713,0.200333631114727,0.216032017058704,0.223352948446951,0.0189413265306122,0.915595565149137,0.869837454212454,0.308500537973919,1
"3356","577283c5edc2cb3880fbd059",1991,0.58,0,1,0,0,0,0,0.669776717894365,0.593414149443561,0.470863063063063,0.694117647058824,0.596078431372549,0.454901960784314,0.386249069969515,0.342212049487029,0.197779397055355,0.198673749713861,0.212237193410524,0.248851351351351,0.845214714714715,0.43122972972973,0.309229505792954,1
"3357","57726f2aedc2cb3880b9d034",1506,1.75,1,0,1,0,0,0,0.633390601100727,0.567616900511811,0.492501288366247,0.670588235294118,0.576470588235294,0.447058823529412,0.37401081402634,0.335172101775109,0.303753483947849,0.32436025885072,0.385180689164419,0.1494053858861,0.939629981953626,0.61825764904877,0.297156307593738,1
"3358","57728328edc2cb3880fa02bf",1916,0.3,0,1,0,0,0,0,0.615987284093013,0.453802127386902,0.366585672177368,0.647058823529412,0.466666666666667,0.36078431372549,0.428848488881186,0.315935672060975,0.196566721796229,0.191394887451952,0.161048952561297,0.146085693536674,0.907872185911402,0.492533284918906,0.306248062205778,1
"3359","57727a9bedc2cb3880df194d",1625,0.64,1,0,0,0,1,0,0.342377492713821,0.222434617704053,0.12345564252787,0.254901960784314,0.16078431372549,0.109803921568627,0.497448109763194,0.323180356412234,0.211727004982166,0.163883783877806,0.0725662417381621,0.079241615128725,0.974452182223934,0.712018508809779,0.412590753722897,1
"3360","596f8aabedc2c953f45ffae3",1872,1.7,1,1,0,0,0,0,0.583948042806354,0.490046762616767,0.378825838863894,0.619607843137255,0.556862745098039,0.498039215686275,0.401940903787839,0.337307130473261,0.189404742145173,0.163139573399641,0.231133269906689,0.0172511177701674,0.929210366723744,0.919584958460173,0.388190453526137,1
"3361","57726ff3edc2cb3880bc574a",1784,1,1,0,0,0,1,0,0.407007637163255,0.326123206900572,0.239051101339528,0.368627450980392,0.298039215686275,0.231372549019608,0.41865377061121,0.33545490989885,0.21684786286184,0.15257047334355,0.0846187277842621,0.00655661568837798,0.965766059737551,0.921724157710999,0.359006735761305,1
"3362","577283dfedc2cb3880fbfaa6",1944,1.2,0,1,0,0,0,0,0.561636003238505,0.603364295884467,0.485438587395091,0.525490196078431,0.556862745098039,0.403921568627451,0.340294940834429,0.365578090054208,0.126053949999813,0.130133466272567,0.171699263592062,0.14877618821615,0.665776210816553,0.453235247587407,0.360159824856818,1
"3363","57727015edc2cb3880bceb28",1633,1.18,0,0,0,0,1,0,0.230596295302613,0.180824630536365,0.166883347865942,0.156862745098039,0.137254901960784,0.137254901960784,0.398745618505103,0.31268077854225,0.166729154682051,0.122101528322831,0.0785700876844962,0.00088654503990878,0.985763255416192,0.985234226529837,0.602292055739009,1
"3365","577280c3edc2cb3880f26429",1928,0.6,0,1,0,0,0,0,0.391534427081605,0.352306322322123,0.31895473220309,0.364705882352941,0.317647058823529,0.290196078431373,0.368400537881148,0.331490233463807,0.165353642791629,0.122240329241658,0.092775968680523,0.0633307482609513,0.958067384220092,0.741783386601491,0.408376045168817,1
"3366","5772866fedc2cb388004337f",1955,0.1,0,1,0,0,0,0,0.795975151909722,0.749939593545752,0.664060789419935,0.803921568627451,0.764705882352941,0.682352941176471,0.36017373918784,0.33934293919142,0.0647605718009183,0.103650589477647,0.12455976934178,0.12109375,0.9433154296875,0.492702907986111,0.477754891855737,1
"3367","5772883eedc2cb388009e35d",1934,0.71,1,1,0,0,0,0,0.382166729096,0.390668301518172,0.38774817798135,0.317647058823529,0.329411764705882,0.329411764705882,0.3292885217239,0.336613780575836,0.26791719828593,0.266440985846816,0.265491505753354,0.029698451260441,0.899724818837488,0.764135459344349,0.295332311849772,1
"3368","577285e6edc2cb38800266b7",1775,2.1,1,0,0,0,1,0,0.507373539033382,0.467212456069721,0.429785947501418,0.462745098039216,0.337254901960784,0.290196078431373,0.361281455176623,0.332684271093623,0.39200720223293,0.381736988952251,0.325390772758917,0.109853596332645,0.931785898760331,0.711093803805096,0.340915366454646,1
"3369","57726e84edc2cb3880b755c0",1916,1.21,0,1,0,0,0,0,0.471935000086872,0.417030391281442,0.386914179309461,0.392156862745098,0.345098039215686,0.325490196078431,0.369889926081479,0.32685717434907,0.318525151678747,0.301540614808191,0.295479914148548,0.268201320441923,0.862323356319563,0.446632281225333,0.27606121841005,1
"3370","577287ddedc2cb3880089bd0",1987,1.08,1,1,0,0,0,0,0.443509824367703,0.229389028604142,0.19038287431761,0.466666666666667,0.129411764705882,0.12156862745098,0.513748652783653,0.26571746088543,0.282484621131954,0.241434963742629,0.176209088530386,0.229426485922836,0.708578380257212,0.471452902328815,0.320269787956688,1
"3371","5772735bedc2cb3880c88247",1633,1.8,1,0,0,0,1,0,0.495077538847035,0.415124674542326,0.404983478114646,0.450980392156863,0.388235294117647,0.380392156862745,0.376431664399328,0.315639591598356,0.223498732080317,0.198078435719159,0.148123811587972,0.0206578079351616,0.794204756070744,0.860036440172148,0.302310712334589,1
"3373","57728440edc2cb3880fd3c23",1979,0.36,1,1,0,0,0,0,0.536405287746868,0.434891608267856,0.418675780420471,0.541176470588235,0.352941176470588,0.368627450980392,0.385910670648983,0.312877810938848,0.24572755271185,0.21947754586254,0.201637947097549,0.149824007220217,0.921319193742479,0.568524368231047,0.305861029544406,1
"3375","5772831eedc2cb3880f9f297",1941,0,0,1,0,0,0,0,0.207527005776087,0.194822464606472,0.207398993469766,0.113725490196078,0.109803921568627,0.117647058823529,0.340348550392327,0.319512842026046,0.220768333898864,0.209541343876761,0.215964784260967,0.0575393356643357,0.955608974358974,0.752157998251748,0.514118660605217,0
"3376","577287b3edc2cb3880080311",1950,0.73,0,1,0,0,0,0,0.417466545255873,0.373840814261721,0.317890754568081,0.396078431372549,0.341176470588235,0.266666666666667,0.376367882305674,0.337037008550887,0.257760842366916,0.254313199592152,0.232964163477376,0.388842105263158,0.739186790505676,0.388027519779842,0.284089413440041,1
"3377","57728a62edc2cb388010efa1",1883,-0.07,0,1,0,0,0,0,0.909999585751761,0.879878419189599,0.749759617265364,0.945098039215686,0.913725490196078,0.772549019607843,0.358318674205593,0.346458255105334,0.179214568185193,0.175704328213344,0.15299527255861,0.0415826469246993,0.919557183301982,0.892683632122974,0.64502039640516,0
"3378","5772807bedc2cb3880f149db",1968,0.18,0,1,0,0,0,0,0.706795048203717,0.717671315039736,0.644752366083635,0.764705882352941,0.780392156862745,0.729411764705882,0.341575802589786,0.346832021607075,0.199689362827429,0.163876238407387,0.163511448811842,0.0160368870895187,0.856447743289849,0.939533663217874,0.428716701086513,1
"3379","57727de7edc2cb3880e91f56",1813,2,1,0,0,0,1,0,0.391287860338272,0.30888262499808,0.244852584650286,0.364705882352941,0.258823529411765,0.207843137254902,0.414051119771927,0.326851941299642,0.228030929617116,0.190072320359625,0.122698886785453,0.18355712207676,0.888924322106598,0.51817071351311,0.332628030046494,1
"3381","5772714dedc2cb3880c102f2",1890,0.53,1,1,0,0,0,0,0.286242018727489,0.297635508960072,0.390372659382702,0.176470588235294,0.254901960784314,0.349019607843137,0.293807507071944,0.305502131701009,0.234707540726287,0.187213872059794,0.210171448011733,0.162995747534813,0.624894122000364,0.462532919746644,0.332272385869453,1
"3382","57727f70edc2cb3880ee03e4",1974,-0.3,0,1,0,0,0,0,0.861585993460407,0.443114749078661,0.351908380083768,0.894117647058824,0.431372549019608,0.341176470588235,0.520090093489462,0.267482982574125,0.143234391821433,0.124216624607991,0.126484045732705,0.0864640267707752,0.908624279605875,0.646651794013757,0.431539252261368,0
"3383","5772758fedc2cb3880cead4e",1890,1.8,1,1,0,0,0,0,0.377660054590468,0.351679802002496,0.308526592631714,0.364705882352941,0.349019607843137,0.286274509803922,0.363881166861684,0.3388488010815,0.215237721543617,0.147718887570812,0.119774080469349,0.00407607376850279,0.952205775297258,0.948470907816334,0.303182632970467,1
"3384","577288a2edc2cb38800b28a7",1949,0.1,0,1,0,0,0,0,0.681187336601307,0.666904479847495,0.563576239106754,0.709803921568627,0.709803921568627,0.611764705882353,0.35633139059979,0.348859980114949,0.134827247464656,0.143991780675762,0.178089934289025,0.199611111111111,0.847241898148148,0.439479166666667,0.36102206553554,1
"3385","577280d9edc2cb3880f284a0",1950,0.2,0,1,0,0,0,0,0.588323163946073,0.525125781287046,0.448446751584575,0.592156862745098,0.462745098039216,0.290196078431373,0.376672504537121,0.336210530803671,0.205565436899513,0.203997993826151,0.274063087446165,0.101990239438768,0.947506118506576,0.698027190134861,0.367633461362291,1
"3386","57728593edc2cb3880019166",1949,-0.2,0,1,0,0,0,0,0.543462603878116,0.563295517776209,0.489470606340412,0.517647058823529,0.541176470588235,0.454901960784314,0.340466622575351,0.352891479709082,0.183735785365987,0.171141988270267,0.188626344900636,0.166494305940289,0.673148661126501,0.474949215143121,0.322764389237934,0
"3387","577284d5edc2cb3880ff1b6a",1908,1.6,1,1,0,0,0,0,0.338759870464023,0.333835565971298,0.382495321233697,0.250980392156863,0.266666666666667,0.36078431372549,0.321071782689515,0.316404596992994,0.238741034118888,0.22092228480121,0.180337742859983,0.0259438631221719,0.945099512160633,0.805875871983409,0.306365273566223,1
"3388","57728347edc2cb3880fa86c6",1958,-0.21,0,1,0,0,0,0,0.581116764037752,0.531667903440724,0.452586266299551,0.596078431372549,0.533333333333333,0.431372549019608,0.371232627039538,0.339643398231205,0.179862544530067,0.17457487356495,0.169917393348215,0.25341147001645,0.745327643544333,0.414916202012434,0.314338777761602,0
"3389","57726f0aedc2cb3880b942c5",1460,1.3,1,0,1,0,0,0,0.464790960563945,0.42573400094629,0.370883336997838,0.423529411764706,0.407843137254902,0.349019607843137,0.368469876972963,0.337506897211494,0.211346630584985,0.159854675616785,0.14475025595563,0.195461884662327,0.467850778495389,0.431054740473285,0.329792369282238,1
"3390","577278feedc2cb3880d9d862",1910,1,1,1,0,0,0,0,0.551438725640406,0.435683144128522,0.28913017459236,0.486274509803922,0.329411764705882,0.188235294117647,0.432076663913497,0.341377039162013,0.294825969442139,0.26249312282691,0.222660090844365,0.0519396947968377,0.936731118873976,0.730304794590509,0.331552562011674,1
"3391","5772867cedc2cb388004493c",1852,2.1,1,0,0,0,1,0,0.296274352957907,0.206646684484374,0.136873159673426,0.254901960784314,0.164705882352941,0.12156862745098,0.463077586970245,0.322989307211553,0.232820339582058,0.179264503392168,0.104615503522843,0.251190095278726,0.897624845942359,0.442850244122108,0.357203826228247,1
"3392","57727071edc2cb3880be3213",1498,0.7,1,0,1,0,0,0,0.417231144892383,0.368523052354567,0.274873485603688,0.407843137254902,0.345098039215686,0.247058823529412,0.393381345441593,0.347457508712284,0.225307655026454,0.219821650057658,0.165824119133386,0.273561061156436,0.910174088067218,0.416783472243748,0.302088373583299,1
"3394","57728252edc2cb3880f75e91",1961,-0.2,0,1,0,0,0,0,0.862112359615208,0.805384849949369,0.686155153962994,0.929411764705882,0.913725490196078,0.890196078431372,0.366287040930337,0.342185134232095,0.188929420556282,0.236128673365081,0.309848208893748,0.0657533744131455,0.820773425273865,0.810312744522692,0.420823501108935,0
"3395","5772765eedc2cb3880d14b01",1475,1.6,1,0,1,0,0,0,0.531177939219246,0.449749997240974,0.456069868287451,0.372549019607843,0.250980392156863,0.266666666666667,0.369644224552255,0.312978903485484,0.306026529253099,0.343005576850768,0.322787939189571,0.00402279639675824,0.979545692766123,0.975950972905222,0.440446253424229,1
"3396","577279cfedc2cb3880dc81bf",1911,1.42,1,1,0,0,0,0,0.570670835142413,0.508324510030057,0.450824468033556,0.631372549019608,0.517647058823529,0.403921568627451,0.373031405539496,0.332277373872395,0.27707409488516,0.289599013464857,0.284416380152356,0.148810259325161,0.931399241026317,0.5808939221695,0.273523881981547,1
"3397","598ce0ceedc2c96e6c4968a9",1987,0.2,1,1,0,0,0,0,0.471045364705882,0.371505592156863,0.341365803921569,0.458823529411765,0.329411764705882,0.305882352941176,0.39787034047379,0.313793675757027,0.208002767009729,0.167899165822028,0.196053148189427,0.242636,0.617373333333333,0.408062666666667,0.354742378045947,1
"3398","5772867bedc2cb38800447aa",1794,1.5,1,0,0,0,1,0,0.356650926934718,0.360686793977992,0.318557708137184,0.270588235294118,0.274509803921569,0.219607843137255,0.344292403396193,0.348188421208507,0.3067481864989,0.304838340291268,0.294671966656344,0.0390769944341373,0.948358542184208,0.787817207006069,0.311513477290047,1
"3399","57727f3aedc2cb3880ed6f02",1988,1.3,0,1,0,0,0,0,0.865428975453247,0.853066843100305,0.847027551205784,0.937254901960784,0.933333333333333,0.925490196078431,0.337330380870563,0.332511819286343,0.198599347664494,0.210668027394976,0.205653502434839,0.077997408919598,0.778887929229481,0.790374398031826,0.520085808281835,1
"3401","57726e44edc2cb3880b696e1",1568,1.42,1,0,1,0,0,0,0.51262177025157,0.471577017995273,0.44386525684381,0.470588235294118,0.392156862745098,0.333333333333333,0.35896273140819,0.330221196742852,0.259762061588948,0.277132237362769,0.28341332178218,0.171743276300095,0.92032249948897,0.533750468912505,0.301693326959735,1
"3402","57728078edc2cb3880f143e9",1958,-0.27,0,1,0,0,0,0,0.757034914779268,0.698634892206026,0.57352060954947,0.741176470588235,0.666666666666667,0.52156862745098,0.37307238818526,0.344292426434322,0.149477202749712,0.169188446359561,0.224352532558209,0.0197003806873777,0.977163535041585,0.924325961656067,0.444130962874881,0
"3403","5772873eedc2cb388006bfc5",1968,-1.1,0,0,0,1,0,0,0.835487155289923,0.829139273356401,0.807756553423508,0.831372549019608,0.831372549019608,0.815686274509804,0.337927886314146,0.335360370690734,0.0234269472894746,0.0281704125878197,0.0482922613000288,6.35026737967914e-05,0.96168449197861,0.995365418894831,0.383560086792929,0
"3404","57726e37edc2cb3880b628ee",1599,1,1,0,0,0,1,0,0.258837644210226,0.205124630869297,0.164311968855339,0.0862745098039216,0.0549019607843137,0.0509803921568627,0.411981943727526,0.326489001975646,0.332157192906516,0.291540710766327,0.22583713378878,0.0624152542372881,0.939959644874899,0.794824858757062,0.439420469700116,1
"3406","57728956edc2cb38800d4cb3",1888,1.7,1,1,0,0,0,0,0.319430512729285,0.280830388203669,0.22034434792062,0.305882352941176,0.247058823529412,0.184313725490196,0.389262088166686,0.342223485160499,0.180717509385345,0.169815880633014,0.143257917640109,0.23484122983871,0.880850134408602,0.438249327956989,0.343736199757489,1
"3407","58d1240cedc2c94f900fc602",1923,0.82,1,1,0,0,0,0,0.472699051868666,0.377620726160749,0.351932796142406,0.537254901960784,0.32156862745098,0.337254901960784,0.393177824713154,0.314094337806576,0.24463539916543,0.171108394045701,0.198232704042254,0.0607344757205997,0.862143126342941,0.758602900508543,0.341568110944778,1
"3408","577288e6edc2cb38800becac",1870,1.64,0,1,0,0,0,0,0.468454629426397,0.528275403009462,0.345956885303873,0.450980392156863,0.509803921568627,0.317647058823529,0.348893419036949,0.393446451313279,0.135386254355539,0.136432354419684,0.126524626705645,0.125244092039801,0.929346755804312,0.498144952321725,0.368798552024014,1
"3409","5772845bedc2cb3880fdb9df",1955,0.21,0,1,0,0,0,0,0.863374193658341,0.827647561588738,0.839954478445007,0.917647058823529,0.905882352941176,0.886274509803922,0.341122995216311,0.32700724351781,0.161411177049408,0.244971479100799,0.141111947754094,0.0218535419382877,0.824847892220774,0.923205852527886,0.568202387775138,1
"3411","57726ec2edc2cb3880b8184f",1893,0.81,1,1,0,0,0,0,0.365645110530354,0.264131212553314,0.192810450142586,0.313725490196078,0.196078431372549,0.172549019607843,0.444506430727378,0.321098297651164,0.257308536571554,0.218525042376656,0.105733027834676,0.21767093872455,0.914169305364391,0.45315841462528,0.336178945387806,1
"3412","577288deedc2cb38800bdeaf",1957,0.6,0,1,0,0,0,0,0.512194834635307,0.503022103459759,0.465354566135847,0.490196078431373,0.482352941176471,0.443137254901961,0.345944004171124,0.339748605198947,0.30091468819269,0.291208558052853,0.258596364108582,0.25706977695928,0.792207898506241,0.429103062546893,0.300136019774973,1
"3413","5772845aedc2cb3880fdb75d",1958,0.8,0,1,0,0,0,0,0.681577116535183,0.674911861774413,0.663563738726814,0.850980392156863,0.843137254901961,0.796078431372549,0.337405608669023,0.33410606370935,0.319028345034958,0.320308472016659,0.313388763655516,0.0939108910891089,0.828946894689469,0.75048604860486,0.349703612052556,1
"3415","577285f5edc2cb388002d146",1769,1.5,1,0,0,0,1,0,0.233567755005471,0.200868630408423,0.132258450891669,0.152941176470588,0.141176470588235,0.0823529411764706,0.412157902352107,0.35445643323299,0.22666576046888,0.184932387247391,0.13771695123927,0.0358465309200603,0.959980517848165,0.869742961287079,0.440533672545823,1
"3416","577287cdedc2cb3880082d99",1953,0.6,1,1,0,0,0,0,0.597706666666667,0.450408784313725,0.310714352941176,0.670588235294118,0.368627450980392,0.23921568627451,0.439868675931078,0.331468137520866,0.227450089091976,0.245143262970415,0.198514285448085,0.0755377777777778,0.919688888888889,0.751958518518518,0.312081291153511,1
"3417","57728949edc2cb38800d372a",1916,0.82,0,1,0,0,0,0,0.329327783093435,0.33898051717593,0.3931458350667,0.305882352941176,0.305882352941176,0.368627450980392,0.310260963832571,0.319354841524647,0.2071805508016,0.199946841675275,0.214775316106324,0.257235126414427,0.910882801449788,0.446844335661245,0.342979783841299,1
"3420","57727c27edc2cb3880e38cf7",1773,1.8,1,0,0,0,1,0,0.397892505970954,0.302855771360607,0.239199831946531,0.345098039215686,0.215686274509804,0.12156862745098,0.423313268087264,0.322204777445863,0.244515098110095,0.255829699127435,0.259504427465097,0.0707069621807466,0.921722024394237,0.699086750982318,0.320082569743138,1
"3421","577282baedc2cb3880f8aa04",1891,1.3,1,1,0,0,0,0,0.618319806546552,0.483391889043476,0.404511380125252,0.709803921568627,0.549019607843137,0.462745098039216,0.410510114016758,0.320929812347962,0.245204804337151,0.209080880685104,0.194954180078225,0.313319455553016,0.900200589071704,0.402967615338716,0.322518358381557,1
"3422","57726f04edc2cb3880b939ba",1863,1,1,0,0,0,1,0,0.24551106064899,0.233359536410282,0.191256746723581,0.137254901960784,0.145098039215686,0.137254901960784,0.366364785628781,0.348231628772186,0.247496386443034,0.218739314434381,0.167531913666024,0.112131280104068,0.782311875212413,0.549463136799916,0.364182608294196,1
"3423","57726e82edc2cb3880b7511a",1939,0.8,0,1,0,0,0,0,0.408671701280213,0.319169152605371,0.281330249654373,0.329411764705882,0.207843137254902,0.152941176470588,0.404957791445553,0.316268620341777,0.342487175424683,0.312249063078404,0.302375408583066,0.163791183306823,0.901488053903958,0.551302745946852,0.344397656234233,1
"3424","5772871bedc2cb38800635de",1971,0.3,0,1,0,0,0,0,0.945139748244977,0.680991575889615,0.00413418058581457,0.956862745098039,0.682352941176471,0.00392156862745098,0.57974590366314,0.417718202291477,0.0359304806150685,0.0347233843834181,0.00352343057698888,0.0017716049382716,0.980337448559671,0.992586419753086,0.394537045435873,1
"3425","57728101edc2cb3880f31719",1944,-1.6,0,1,0,0,0,0,0.841893534031567,0.638473827944539,0.489582779249487,0.87843137254902,0.67843137254902,0.505882352941176,0.427367940138722,0.324106592640622,0.140872653100562,0.154841914339118,0.142006275195086,0.215150611392783,0.914440799284223,0.447358584352321,0.371395882929388,0
"3426","57727f37edc2cb3880ed69fb",1950,0.36,0,1,0,0,0,0,0.89072421417648,0.293346557182237,0.107720732883317,0.909803921568627,0.247058823529412,0.0117647058823529,0.689526298362766,0.227085064593578,0.102134117461402,0.163682507089257,0.207154336539625,0.108625931445604,0.914141414141414,0.71696506044047,0.439100510380452,1
"3427","5772893cedc2cb38800d218b",1905,1.5,1,1,0,0,0,0,0.354739271246519,0.244202991813655,0.209630330970265,0.23921568627451,0.16078431372549,0.141176470588235,0.438722847973703,0.302017399076554,0.24886030272342,0.203082902124614,0.191273258674218,0.14405487804878,0.910406205164993,0.576452654232425,0.355807663694887,1
"3428","577281cdedc2cb3880f59fc6",1912,0.7,1,1,0,0,0,0,0.547047538031843,0.450725277529667,0.436798023620149,0.52156862745098,0.403921568627451,0.407843137254902,0.381331840220524,0.314188233316369,0.238816672108523,0.221185270758836,0.172301282611011,0.192870571221981,0.866125572427091,0.486242468064594,0.296127692745407,1
"3429","58f62041edc2cc691cc270df",1889,2.18,1,1,0,0,0,0,0.457201150513873,0.412835890420569,0.350848377705286,0.447058823529412,0.403921568627451,0.32156862745098,0.374483259062322,0.33814466461606,0.170654651947845,0.178182755481452,0.174496882818528,0.1495885509839,0.690384019081693,0.47710435301133,0.316952501282536,1
"3430","57727fa0edc2cb3880eea528",1935,0.6,0,1,0,0,0,0,0.234688076476697,0.361351322460448,0.272299523547737,0.168627450980392,0.313725490196078,0.184313725490196,0.270272436717568,0.416140878985808,0.17400722654829,0.188374028209532,0.217329529567288,0.0192601246105919,0.960303738317757,0.876378504672897,0.369576582943511,1
"3431","57727448edc2cb3880cb8302",1495,1.5,1,0,1,0,0,0,0.49249634730923,0.39566425985867,0.386783895643095,0.470588235294118,0.372549019607843,0.364705882352941,0.386288459006152,0.31033841785765,0.167695402122668,0.162697256978711,0.148766411827702,0.00145261468439756,0.969409635064117,0.968435679962489,0.305501406328289,1
"3432","577280d9edc2cb3880f28430",1915,0.8,0,1,0,0,0,0,0.413831885275306,0.284912530295474,0.216846934579276,0.431372549019608,0.215686274509804,0.2,0.451983174816454,0.311178704613996,0.152264580354949,0.144838382796226,0.0674378683679136,0.106017402945114,0.92702365015618,0.611134910010412,0.37468884026796,1
"3433","5772869dedc2cb388004cff6",1914,1.2,1,0,0,0,1,0,0.398815652314363,0.329763608389813,0.243876194558508,0.286274509803922,0.192156862745098,0.133333333333333,0.410112000663962,0.339104075775621,0.295216138140443,0.286557445247544,0.219351370922731,0.0693357271095153,0.945546520223889,0.785830957158447,0.331765006737257,1
"3434","58aae502edc2c923e4650719",1615,0.6,1,0,0,0,1,0,0.508181288157345,0.400981072943852,0.360833240873509,0.450980392156863,0.309803921568627,0.298039215686275,0.400144132284535,0.315734221693658,0.269191430286886,0.254443001497694,0.203826600870473,0.167570911974242,0.934992050810737,0.504361041363817,0.294145447845339,1
"3435","577289e0edc2cb38800f28f4",1827,0.95,1,0,0,0,1,0,0.254970501178614,0.182135173912461,0.124001786336119,0.223529411764706,0.192156862745098,0.125490196078431,0.454405829019077,0.324599450966478,0.129116075051121,0.0668839258603794,0.0501311915576092,0.00794697745901639,0.937841530054645,0.934918602003643,0.444552142393737,1
"3436","58edc524edc2c963ccacd9a3",1630,2.4,1,0,0,0,1,0,0.362546782644607,0.274081389235678,0.250006344100191,0.309803921568627,0.219607843137255,0.215686274509804,0.408902175710685,0.309125557708058,0.247977215321177,0.206261956423541,0.17100605948907,0.107611833444955,0.941535992240364,0.610426626020954,0.333755171688527,1
"3437","57727af5edc2cb3880e0477f",1826,1.9,0,0,0,0,1,0,0.635641857742155,0.576749190053779,0.556401543186591,0.694117647058824,0.631372549019608,0.654901960784314,0.359364835076039,0.326069428939324,0.232410721772182,0.235103476406753,0.240862678789751,0.135715145236132,0.93059423986194,0.56511991401241,0.304519482249815,1
"3439","577287cdedc2cb3880082c35",1972,0.15,1,1,0,0,0,0,0.520418351540205,0.516717881256494,0.516711063245894,0.501960784313725,0.501960784313725,0.501960784313725,0.334922455292505,0.332540966266437,0.0883334392120189,0.0799696474645598,0.0764225434824529,0.0150390803199416,0.986158842154706,0.96042631847504,0.900145240375554,1
"3440","577274eaedc2cb3880cce91d",1941,1,0,1,0,0,0,0,0.612340485934768,0.535660523399391,0.530070711566039,0.745098039215686,0.627450980392157,0.615686274509804,0.364907219583129,0.319211936371848,0.340514726460094,0.313619643838462,0.306531475867454,0.280953122682095,0.878732136676062,0.465303861939376,0.292447273172118,1
"3441","57727cd6edc2cb3880e5e43b",1789,1.4,1,0,0,0,1,0,0.548734442711699,0.456585738270683,0.447485629996918,0.513725490196078,0.462745098039216,0.450980392156863,0.377706668410013,0.314278573791572,0.266168909075189,0.232976999687851,0.174597559639108,0.108254616385826,0.678203318487494,0.532686263440551,0.286549827442019,1
"3442","57727bb5edc2cb3880e23ed1",1906,0.7,1,1,0,0,0,0,0.554838815967158,0.505371772538216,0.412918266893534,0.525490196078431,0.482352941176471,0.36078431372549,0.376639703942879,0.343060127215665,0.224270113993332,0.212638863029174,0.211570983799071,0.144111570247934,0.918119260789715,0.522976928374656,0.284711421181919,1
"3443","577276deedc2cb3880d30a85",1871,1.4,1,0,0,0,1,0,0.648428431489165,0.588506263454591,0.440480676700322,0.709803921568627,0.611764705882353,0.396078431372549,0.386564021321459,0.350841105550249,0.191811455457262,0.208841348934313,0.230359784846903,0.0936430950398477,0.918515423654891,0.630646187700726,0.299762562581968,1
